question_id,article_id,content_hash,passage_title,question_preview,score,status,passed_total,failed_checks,run_id,grammatical_parallel,plausibility,homogeneity,specificity_balance,standard_alignment,clarity_precision,single_correct_answer,passage_reference,length_check,too_close,difficulty_assessment
quiz_302664_sibling_1,article_101081,331ff28418bb,Constellations,"Section 1 teaches readers how to observe stars, section 2...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302664_sibling_2,article_101081,bd1804eb2f7a,Constellations,Sections 2 and 3 explain how Ptolemy identified constella...,91%,✅,10/11,difficulty_assessment,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302669,article_101082,7acdc475b793,Exploring Space,The author of this passage would most likely agree that,91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302669_sibling_1,article_101082,8c230018282f,Exploring Space,"Based on the passage, the author would most likely believ...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302669_sibling_2,article_101082,c0d50d5d3a9f,Exploring Space,The author of this passage would probably agree that,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302669_sibling_3,article_101082,59a586461e77,Exploring Space,"According to the passage, what would the author most like...",82%,✅,9/11,"plausibility, standard_alignment",20260112_172559,✅,❌,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302669_sibling_4,article_101082,3f8a03a9ac6f,Exploring Space,What opinion does the author express about the developmen...,82%,✅,9/11,"plausibility, specificity_balance",20260112_172559,✅,❌,✅,❌,✅,✅,✅,✅,✅,✅,✅
quiz_302670,article_101082,f2264e0027b9,Exploring Space,How does the author mostly present the information in the...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302670_sibling_1,article_101082,b514e8687ed9,Exploring Space,How does the author organize the information about differ...,100%,✅,11/11,,20260113_205200,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302670_sibling_2,article_101082,371649fd3b43,Exploring Space,How does the author connect the information about Galileo...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302670_sibling_3,article_101082,20b3323072b5,Exploring Space,What is the main way the author organizes the information...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302670_sibling_4,article_101082,3331bd98d14e,Exploring Space,"In Section 3, how does the author help readers understand...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302671,article_101082,25ab246f0875,Exploring Space,"According to the passage, scientists can see stars and pl...",91%,✅,10/11,plausibility,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302671_sibling_1,article_101082,c0b4fd60e6db,Exploring Space,"Based on the passage, what did Galileo discover with his...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302671_sibling_2,article_101082,759822221dc7,Exploring Space,"According to the passage, why did NASA send apes into spa...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302671_sibling_3,article_101082,772a5dbc5df0,Exploring Space,The passage states that the Hubble Telescope helped scien...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302671_sibling_4,article_101082,1ed2b1262b65,Exploring Space,"According to the passage, what happened after scientists...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302672,article_101082,bf2718982c30,Exploring Space,"In Section 3, what happens when you throw a ball up in th...",64%,❌,7/11,"plausibility, homogeneity, specificity_balance, standard_alignment",20260112_172559,✅,❌,❌,❌,❌,✅,✅,✅,✅,✅,✅
quiz_302672_sibling_1,article_101082,5b7521237bb2,Exploring Space,What does the passage explain about Apollo 11's journey i...,82%,✅,9/11,"plausibility, difficulty_assessment",20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302672_sibling_2,article_101082,7e26caeb6b08,Exploring Space,Which detail from the passage best supports the idea that...,91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302672_sibling_3,article_101082,b215e60d3c54,Exploring Space,"In paragraph 1, the passage explains that before telescop...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302672_sibling_4,article_101082,975a337429aa,Exploring Space,The passage shows that scientists understood more about t...,82%,✅,9/11,"plausibility, homogeneity",20260112_172559,✅,❌,❌,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302677,article_101083,352026637c85,A Walk on the Moon,Which fact about the moon landing is clear from the infor...,91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302677_sibling_1,article_101083,eefde4db4d92,A Walk on the Moon,"Based on the passage, what does the information show abou...",91%,✅,10/11,plausibility,20260113_205200,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302677_sibling_2,article_101083,a3e0d9b4f22b,A Walk on the Moon,"Based on the passage, why did people on Earth celebrate w...",82%,✅,9/11,"standard_alignment, length_check",20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,❌,✅,✅
quiz_302677_sibling_3,article_101083,3c6af7a1fec9,A Walk on the Moon,"According to the passage, what did Armstrong and Aldrin d...",82%,✅,9/11,"standard_alignment, length_check",20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,❌,✅,✅
quiz_302677_sibling_4,article_101083,93c828603199,A Walk on the Moon,How does the passage show that the Eagle landing was chal...,82%,✅,9/11,"standard_alignment, length_check",20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,❌,✅,✅
quiz_302678,article_101083,750118ac2e37,A Walk on the Moon,The author most likely wrote this passage to,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302678_sibling_1,article_101083,aff7b94cde4f,A Walk on the Moon,The author most likely wrote this passage to,91%,✅,10/11,plausibility,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302678_sibling_2,article_101083,917cab46d70a,A Walk on the Moon,What is the most important message the author wants reade...,100%,✅,11/11,,20260113_205200,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302678_sibling_3,article_101083,d611579024de,A Walk on the Moon,"Based on the entire passage, the author most wants reader...",91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302678_sibling_4,article_101083,27a065e6cecb,A Walk on the Moon,The author includes information about Armstrong's famous...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302679,article_101083,6369383de584,A Walk on the Moon,"According to the passage, the special space suits helped...",91%,✅,10/11,plausibility,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302679_sibling_1,article_101083,c7345a7add32,A Walk on the Moon,Why did Armstrong and Aldrin need to wear special space s...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302679_sibling_2,article_101083,32aba3d67934,A Walk on the Moon,"According to the passage, what made it possible for astro...",91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302679_sibling_3,article_101083,81aef7736f1a,A Walk on the Moon,"Based on the passage, why did the astronauts carry heavy...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302679_sibling_4,article_101083,d37f6976eade,A Walk on the Moon,What relationship does the passage show between the moon'...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302680,article_101083,2617a1ceffd8,A Walk on the Moon,Idea: The Apollo 11 astronauts worked as a team. Each per...,82%,✅,9/11,"grammatical_parallel, plausibility",20260112_172559,❌,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302680_sibling_1,article_101083,f2e989a24ff5,A Walk on the Moon,Which detail from the passage best supports the idea that...,91%,✅,10/11,plausibility,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302680_sibling_2,article_101083,36306ea4b485,A Walk on the Moon,The passage describes several challenging moments during...,100%,✅,11/11,,20260113_205200,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302680_sibling_3,article_101083,9e7e26d0d360,A Walk on the Moon,The passage states that Armstrong and Aldrin explored whi...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302680_sibling_4,article_101083,662ecd2c1d32,A Walk on the Moon,Which detail from the passage best shows that the moon la...,91%,✅,10/11,length_check,20260113_205200,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302681,article_101083,ae2e28d60750,A Walk on the Moon,Which sentence from the passage best explains what made t...,82%,✅,9/11,"grammatical_parallel, length_check",20260112_172559,❌,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302681_sibling_1,article_101083,df119886ee74,A Walk on the Moon,The passage describes several moments during the mission....,100%,✅,11/11,,20260113_205200,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302681_sibling_2,article_101083,b422ad4a3d9b,A Walk on the Moon,Which sentence from the passage best explains what made t...,91%,✅,10/11,grammatical_parallel,20260112_172559,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302681_sibling_3,article_101083,e562accc9e04,A Walk on the Moon,The author includes the detail 'For the first time ever i...,82%,✅,9/11,"standard_alignment, length_check",20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,❌,✅,✅
quiz_302686,article_101084,38d4e3c43881,What’s it Like in Space?,The author of this passage would most likely agree that,91%,✅,10/11,plausibility,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302686_sibling_1,article_101084,a37163d86045,What’s it Like in Space?,What does the author think about the idea of traveling to...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302686_sibling_2,article_101084,9d1c95b3b46c,What’s it Like in Space?,"Based on how the author describes space activities, what...",91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302686_sibling_3,article_101084,1b2c0fe2fa79,What’s it Like in Space?,Which statement reflects the author's opinion about what...,91%,✅,10/11,plausibility,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302686_sibling_4,article_101084,aa181732bea8,What’s it Like in Space?,How does the author feel about young readers possibly bec...,91%,✅,10/11,difficulty_assessment,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302687,article_101084,6aeff508b5c8,What’s it Like in Space?,What does the last paragraph suggest about becoming an as...,82%,✅,9/11,"standard_alignment, length_check",20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,❌,✅,✅
quiz_302687_sibling_1,article_101084,d091113d8d14,What’s it Like in Space?,Why does the author mention that astronauts need months o...,91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302687_sibling_2,article_101084,d09944982276,What’s it Like in Space?,What connection does the author make between the lack of...,91%,✅,10/11,plausibility,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302687_sibling_3,article_101084,98a32854bd8f,What’s it Like in Space?,Why does the author include the example of a sandwich flo...,100%,✅,11/11,,20260113_205200,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302687_sibling_4,article_101084,5e56d33e435d,What’s it Like in Space?,What does the discussion of food floating in paragraph 3...,91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302688,article_101084,136043b5fc4c,What’s it Like in Space?,"Based on the passage, which sentence best describes how g...",73%,❌,8/11,"grammatical_parallel, specificity_balance, length_check",20260112_172559,❌,✅,✅,❌,✅,✅,✅,✅,❌,✅,✅
quiz_302688_sibling_1,article_101084,e1e01e5b93a1,What’s it Like in Space?,"Based on details in the passage, what can readers conclud...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302688_sibling_2,article_101084,052bca5d5ac9,What’s it Like in Space?,"According to the passage, which detail from the text best...",91%,✅,10/11,homogeneity,20260112_172559,✅,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302688_sibling_3,article_101084,480a7c9f5c01,What’s it Like in Space?,What does the passage explain about the relationship betw...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302688_sibling_4,article_101084,cd3a57f7ab13,What’s it Like in Space?,"Based on information in the passage, what is the most imp...",91%,✅,10/11,plausibility,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302689,article_101084,85072105eb06,What’s it Like in Space?,What is the author's main purpose in Section 3 of the pas...,91%,✅,10/11,specificity_balance,20260112_172559,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅,✅
quiz_302689_sibling_1,article_101084,846aef8bc5cb,What’s it Like in Space?,What is the main idea that the author wants readers to un...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302689_sibling_2,article_101084,8db4c988033e,What’s it Like in Space?,How do the details in Section 2 support the passage's mai...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302689_sibling_3,article_101084,b012ef19056a,What’s it Like in Space?,What is the author's primary purpose for including the co...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302689_sibling_4,article_101084,6d1476f868ec,What’s it Like in Space?,Why does the author present information about the moon be...,91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302694,article_101085,fd6aad687d0c,The Space Shuttle,What is the purpose of this passage?,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302694_sibling_1,article_101085,995f7eb18dcb,The Space Shuttle,Why did the author choose to compare the space shuttle to...,91%,✅,10/11,plausibility,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302694_sibling_2,article_101085,8930841d0695,The Space Shuttle,"Based on the information in section 4, what does the auth...",82%,✅,9/11,"difficulty_assessment, length_check",20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,❌
quiz_302694_sibling_3,article_101085,3b51b3248823,The Space Shuttle,What is the author's main reason for explaining that Apol...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302694_sibling_4,article_101085,032eef2ac33c,The Space Shuttle,How does the author help readers understand that the spac...,82%,✅,9/11,"plausibility, length_check",20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302695,article_101085,019507dd74f2,The Space Shuttle,"According to section 2 of the passage, how did the space...",91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302695_sibling_1,article_101085,e66e68d6403b,The Space Shuttle,"According to section 3, what was the most important reaso...",82%,✅,9/11,"standard_alignment, length_check",20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,❌,✅,✅
quiz_302695_sibling_2,article_101085,0863c46c2110,The Space Shuttle,What can you conclude about why the space shuttle dropped...,91%,✅,10/11,plausibility,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302695_sibling_3,article_101085,1d088498442a,The Space Shuttle,"Based on information in section 2, why was it necessary f...",91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302695_sibling_4,article_101085,f258cbbdbc81,The Space Shuttle,How do the details in sections 1 and 2 work together to e...,91%,✅,10/11,length_check,20260113_205200,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302696,article_101085,28eec542eec9,The Space Shuttle,Which sentence about a space shuttle is true?,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302696_sibling_1,article_101085,101813cee284,The Space Shuttle,What detail in the passage directly supports the idea tha...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302696_sibling_2,article_101085,ae9e34acfe83,The Space Shuttle,"According to section 1, what problem did scientists face...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302696_sibling_3,article_101085,bddd39d07a8a,The Space Shuttle,"Based on sections 1 and 2, what was the most significant...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302696_sibling_4,article_101085,bf0ddc01c6fe,The Space Shuttle,What is the main idea of the entire passage?,91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302697,article_101085,dc52ae1a8578,The Space Shuttle,Part A: What is the main idea of this passage?,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302697_sibling_1,article_101085,ab5734389e15,The Space Shuttle,What is the main idea of this passage and how do the deta...,100%,✅,11/11,,20260113_205200,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302697_sibling_2,article_101085,1bc0e8c2408a,The Space Shuttle,What key detail from section 3 best supports the main ide...,91%,✅,10/11,too_close,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302697_sibling_3,article_101085,99b02af908af,The Space Shuttle,How do the details about cost and time in section 1 and t...,82%,✅,9/11,"standard_alignment, length_check",20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,❌,✅,✅
quiz_302697_sibling_4,article_101085,6e1f5950fd49,The Space Shuttle,"Based on sections 2 and 3, how did the space shuttle's re...",91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302698,article_101085,8a578b3f5298,The Space Shuttle,Part B: How do the key details about Apollo 11's problems...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302698_sibling_1,article_101085,15dafcb334c5,The Space Shuttle,How do the details about NASA's future plans in section 4...,91%,✅,10/11,difficulty_assessment,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302698_sibling_2,article_101085,6a69fad5291c,The Space Shuttle,How do the details about Apollo 11's landing problem and...,100%,✅,11/11,,20260113_205200,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302702,article_101086,f82b50b08b05,The International Space Station,What happens right after astronauts return to Earth from...,82%,✅,9/11,"standard_alignment, clarity_precision",20260112_172559,✅,✅,✅,✅,❌,❌,✅,✅,✅,✅,✅
quiz_302702_sibling_1,article_101086,0b47e24ccc32,The International Space Station,Why do astronauts have to zip themselves into sleeping ba...,91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302702_sibling_2,article_101086,d3cf7c440029,The International Space Station,"According to the passage, what happens when astronauts ar...",82%,✅,9/11,"standard_alignment, length_check",20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,❌,✅,✅
quiz_302702_sibling_3,article_101086,4fc0b7bdbac2,The International Space Station,What problem is caused by astronauts not working against...,82%,✅,9/11,"standard_alignment, length_check",20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,❌,✅,✅
quiz_302702_sibling_4,article_101086,84c72283b771,The International Space Station,How does the author connect the idea that astronauts floa...,82%,✅,9/11,"plausibility, homogeneity",20260113_205200,✅,❌,❌,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302703,article_101086,41d7aaad9338,The International Space Station,"Based on the information in the passage, what is true abo...",91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302703_sibling_1,article_101086,b2f9e4ce682c,The International Space Station,"Based on the passage, which detail shows that astronauts...",91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302703_sibling_2,article_101086,b4a78a0233e8,The International Space Station,What information from the passage shows that living in sp...,91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302703_sibling_3,article_101086,0696cb08580a,The International Space Station,"According to the passage, why must astronauts shower in a...",82%,✅,9/11,"standard_alignment, length_check",20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,❌,✅,✅
quiz_302703_sibling_4,article_101086,3ec593776a9d,The International Space Station,Which detail from the passage shows that gravity affects...,82%,✅,9/11,"standard_alignment, length_check",20260114_123323,✅,✅,✅,✅,❌,✅,✅,✅,❌,✅,✅
quiz_302704,article_101086,3dc5f959fcfa,The International Space Station,The author wrote this passage mainly to,91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302704_sibling_1,article_101086,6c03c0d1fb6a,The International Space Station,"The author includes information about sleeping, showering...",91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302704_sibling_2,article_101086,4663eea5691a,The International Space Station,"Based on details throughout the passage, what main idea d...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302704_sibling_3,article_101086,e1b502a0131d,The International Space Station,How does the author organize information in paragraph 2 t...,91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302704_sibling_4,article_101086,2b72dd89d0ee,The International Space Station,What is the main idea the author develops about astronaut...,82%,✅,9/11,"homogeneity, length_check",20260113_205200,✅,✅,❌,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302705,article_101086,6714666bcd1d,The International Space Station,What must happen just before astronauts can safely wash t...,82%,✅,9/11,"too_close, difficulty_assessment",20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,❌
quiz_302705_sibling_1,article_101086,0b573b64caf9,The International Space Station,What happens before water can be used for washing in space?,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302705_sibling_2,article_101086,c8d5e60646ca,The International Space Station,"Based on paragraph 6, what relationship exists between ti...",82%,✅,9/11,"grammatical_parallel, difficulty_assessment",20260112_172559,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302705_sibling_3,article_101086,b0e10e41e2c4,The International Space Station,Which detail best explains why floating water in the spac...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302705_sibling_4,article_101086,77615b5b39de,The International Space Station,"According to the passage, why must astronauts take specia...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302710,article_101087,2371dc389fff,Dr. Mae Jemison,"In the passage, the word Endeavour is the name of what?",73%,❌,8/11,"plausibility, homogeneity, standard_alignment",20260112_172559,✅,❌,❌,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302710_sibling_1,article_101087,f31c5624d175,Dr. Mae Jemison,"According to the passage, what was Jan Davis's role durin...",82%,✅,9/11,"standard_alignment, difficulty_assessment",20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,❌
quiz_302710_sibling_2,article_101087,313994315723,Dr. Mae Jemison,What does the passage show about where Mae worked after r...,91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302710_sibling_3,article_101087,a0c6374678e5,Dr. Mae Jemison,"Based on the passage, what does the phrase 'get her body...",91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302710_sibling_4,article_101087,7f0f59375ced,Dr. Mae Jemison,What does the passage show about how Mae felt when NASA f...,82%,✅,9/11,"grammatical_parallel, standard_alignment",20260113_205200,❌,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302711,article_101087,f7c48589fe2e,Dr. Mae Jemison,What would a reader learn from reading the passage?,82%,✅,9/11,"plausibility, length_check",20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302711_sibling_1,article_101087,490d906987ad,Dr. Mae Jemison,"Based on the passage, what is the author's purpose in wri...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302711_sibling_2,article_101087,a61772dbd4fc,Dr. Mae Jemison,What does the passage suggest about Mae's interests as a...,91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302711_sibling_3,article_101087,e9abe9029604,Dr. Mae Jemison,What is the main message the author wants readers to unde...,91%,✅,10/11,length_check,20260113_205200,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302711_sibling_4,article_101087,dc3f5c8d76df,Dr. Mae Jemison,"According to the passage, why does the author mention tha...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302712,article_101087,7209c41249c0,Dr. Mae Jemison,Mae applied to NASA's astronaut program because,91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302712_sibling_1,article_101087,588b73b2845c,Dr. Mae Jemison,"Mae wanted to help people in Africa, so she",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302712_sibling_2,article_101087,a0473a37f339,Dr. Mae Jemison,Mae had to learn how to move without gravity because,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302712_sibling_3,article_101087,5cc039ed369b,Dr. Mae Jemison,"According to the passage, what happened after Mae's first...",91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302712_sibling_4,article_101087,fac2256d2712,Dr. Mae Jemison,Mae finished high school at age 16 because,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302713,article_101087,384102ba759a,Dr. Mae Jemison,"Based on the passage, what can you conclude about Mae Jem...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302713_sibling_1,article_101087,e421dfff8e36,Dr. Mae Jemison,What does the passage show about why Mae's space mission...,91%,✅,10/11,difficulty_assessment,20260113_205200,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302713_sibling_2,article_101087,16d2338e4a0b,Dr. Mae Jemison,"Based on details throughout the passage, what can you con...",91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
