question_id,article_id,content_hash,passage_title,question_preview,score,status,passed_total,failed_checks,run_id,clarity_precision,difficulty_assessment,grammatical_parallel,homogeneity,length_check,passage_reference,plausibility,single_correct_answer,specificity_balance,standard_alignment,too_close
quiz_302918_sibling_4,article_101112,7a2bd61f7ecb,"Jamestown, Part I: A New Life",Which detail from the passage shows the most important re...,55%,❌,6/11,"clarity_precision, difficulty_assessment, grammatical_parallel, single_correct_answer, standard_alignment",20260112_190042,❌,❌,❌,✅,✅,✅,✅,❌,✅,❌,✅
quiz_302919,article_101112,5c87c2b494e1,"Jamestown, Part I: A New Life",What did Tom learn about life in Jamestown?,73%,❌,8/11,"length_check, plausibility, standard_alignment",20260112_190042,✅,✅,✅,✅,❌,✅,❌,✅,✅,❌,✅
quiz_302919_sibling_1,article_101112,b202aca02b84,"Jamestown, Part I: A New Life",What does the passage suggest about why tobacco became va...,82%,✅,9/11,"difficulty_assessment, plausibility",20260112_190042,✅,❌,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302919_sibling_2,article_101112,9cd35c0e79d5,"Jamestown, Part I: A New Life","Based on the entire passage, what lesson did the author w...",91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302919_sibling_3,article_101112,85f88cc55e79,"Jamestown, Part I: A New Life","By describing Tom's work from breakfast through harvest,...",82%,✅,9/11,"length_check, standard_alignment",20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,❌,✅
quiz_302919_sibling_4,article_101112,6ff09ec29481,"Jamestown, Part I: A New Life",Read this timeline about Jamestown: 1607 - English coloni...,73%,❌,8/11,"difficulty_assessment, length_check, standard_alignment",20260112_190042,✅,❌,✅,✅,❌,✅,✅,✅,✅,❌,✅
quiz_302924,article_101113,05fc736329e1,"Jamestown, Part II: Hunting the Powhatan Way",This passage is best described as,91%,✅,10/11,plausibility,20260112_190042,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302924_sibling_1,article_101113,e5a6ff57a327,"Jamestown, Part II: Hunting the Powhatan Way","Based on the passage, which type of writing structure doe...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302924_sibling_2,article_101113,ceaae4a8fa1b,"Jamestown, Part II: Hunting the Powhatan Way",How does the author organize information about the Powhat...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302924_sibling_3,article_101113,d4182edcdc46,"Jamestown, Part II: Hunting the Powhatan Way",Which term best describes the section that begins 'On thi...,91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302924_sibling_4,article_101113,73008a025638,"Jamestown, Part II: Hunting the Powhatan Way","The author includes the detail 'everything looked, smelle...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302925,article_101113,704d8c9b7b82,"Jamestown, Part II: Hunting the Powhatan Way",What is the central message of this story?,91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302925_sibling_1,article_101113,0140c69f855b,"Jamestown, Part II: Hunting the Powhatan Way",What lesson does the author convey through William's repe...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302925_sibling_2,article_101113,dd103f43cc98,"Jamestown, Part II: Hunting the Powhatan Way",Which detail from the beginning of the story helps the re...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302925_sibling_3,article_101113,a5ada4b7f328,"Jamestown, Part II: Hunting the Powhatan Way",How does the author use the information about tobacco far...,91%,✅,10/11,difficulty_assessment,20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302925_sibling_4,article_101113,6b53025ff208,"Jamestown, Part II: Hunting the Powhatan Way",The author includes Mrs. Tucker's warning 'Don't be out t...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302926,article_101113,1eea1e9bb91d,"Jamestown, Part II: Hunting the Powhatan Way",What does the story tell the reader about the Powhatan pe...,91%,✅,10/11,plausibility,20260112_190042,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302926_sibling_1,article_101113,af7d5168acaf,"Jamestown, Part II: Hunting the Powhatan Way","According to the passage, what did William teach Tom to do?",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302926_sibling_2,article_101113,e1b1a9f61b01,"Jamestown, Part II: Hunting the Powhatan Way","Based on details in paragraph 5, what can the reader lear...",82%,✅,9/11,"passage_reference, plausibility",20260112_190042,✅,✅,✅,✅,✅,❌,❌,✅,✅,✅,✅
quiz_302926_sibling_3,article_101113,64ae6b7b9c76,"Jamestown, Part II: Hunting the Powhatan Way",What information does the passage provide about Tom's lif...,73%,❌,8/11,"plausibility, single_correct_answer, standard_alignment",20260112_190042,✅,✅,✅,✅,✅,✅,❌,❌,✅,❌,✅
quiz_302926_sibling_4,article_101113,f2accec0b1d8,"Jamestown, Part II: Hunting the Powhatan Way",The passage states that the boys heard 'forest animals sc...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302927,article_101113,c2bb77ffa924,"Jamestown, Part II: Hunting the Powhatan Way",Part A: How does Tom's point of view about hunting deer d...,45%,❌,5/11,"clarity_precision, difficulty_assessment, homogeneity, plausibility, single_correct_answer, standard_alignment",20260112_190042,❌,❌,✅,❌,✅,✅,❌,❌,✅,❌,✅
quiz_302927_sibling_1,article_101113,a921bda268c8,"Jamestown, Part II: Hunting the Powhatan Way",How does Tom's reaction when he first sees the Powhatan b...,45%,❌,5/11,"clarity_precision, difficulty_assessment, homogeneity, plausibility, single_correct_answer, standard_alignment",20260112_190042,❌,❌,✅,❌,✅,✅,❌,❌,✅,❌,✅
quiz_302927_sibling_2,article_101113,02a132ac5436,"Jamestown, Part II: Hunting the Powhatan Way","Based on the passage, what point of view does William hav...",91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302927_sibling_3,article_101113,974ed544cc56,"Jamestown, Part II: Hunting the Powhatan Way",Part A: How does the narrator's description of the forest...,55%,❌,6/11,"clarity_precision, difficulty_assessment, passage_reference, plausibility, single_correct_answer",20260112_190042,❌,❌,✅,✅,✅,❌,❌,❌,✅,✅,✅
quiz_302927_sibling_4,article_101113,6c3782647425,"Jamestown, Part II: Hunting the Powhatan Way",Part A: How does William's point of view about the Powhat...,55%,❌,6/11,"clarity_precision, difficulty_assessment, passage_reference, plausibility, single_correct_answer",20260112_190042,❌,❌,✅,✅,✅,❌,❌,❌,✅,✅,✅
quiz_302928,article_101113,7cb11fcec372,"Jamestown, Part II: Hunting the Powhatan Way",Part B: Why does the author show these different points o...,55%,❌,6/11,"clarity_precision, difficulty_assessment, length_check, single_correct_answer, standard_alignment",20260112_190042,❌,❌,✅,✅,❌,✅,✅,❌,✅,❌,✅
quiz_302928_sibling_1,article_101113,cc5017a8dbae,"Jamestown, Part II: Hunting the Powhatan Way","Part A: Based on paragraph 2, how does the narrator's poi...",91%,✅,10/11,difficulty_assessment,20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302928_sibling_2,article_101113,3e60a4587e70,"Jamestown, Part II: Hunting the Powhatan Way",Part A: How does Tom's point of view about hunting at the...,45%,❌,5/11,"clarity_precision, difficulty_assessment, length_check, passage_reference, plausibility, single_correct_answer",20260112_190042,❌,❌,✅,✅,❌,❌,❌,❌,✅,✅,✅
quiz_302928_sibling_3,article_101113,1582a3e580f2,"Jamestown, Part II: Hunting the Powhatan Way",Part B: The author shows Tom and William's different poin...,55%,❌,6/11,"clarity_precision, difficulty_assessment, plausibility, single_correct_answer, standard_alignment",20260112_190042,❌,❌,✅,✅,✅,✅,❌,❌,✅,❌,✅
quiz_302928_sibling_4,article_101113,82040495fd67,"Jamestown, Part II: Hunting the Powhatan Way",Part B: Why does the author include William's statement '...,55%,❌,6/11,"clarity_precision, passage_reference, plausibility, single_correct_answer, standard_alignment",20260112_190042,❌,✅,✅,✅,✅,❌,❌,❌,✅,❌,✅
quiz_302933,article_101114,4ec64ef451ce,Plantation Life,How will Seth most likely feel the next time he wants to...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302933_sibling_1,article_101114,3624f5c59c6a,Plantation Life,"Based on the story, what does Laura's behavior when organ...",91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302933_sibling_2,article_101114,f8bc1d659d69,Plantation Life,What does Seth's action of falling asleep in the wagon re...,91%,✅,10/11,difficulty_assessment,20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302933_sibling_3,article_101114,6df3648e2b34,Plantation Life,How does the description of Seth walking 'quietly' toward...,91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302933_sibling_4,article_101114,24acc33be361,Plantation Life,"According to the story, what motivates Seth's friends to...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302934,article_101114,a59dd03ac790,Plantation Life,Which lesson best captures what Seth learns after choosin...,82%,✅,9/11,"grammatical_parallel, length_check",20260112_190042,✅,✅,❌,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302934_sibling_1,article_101114,dbcc0c7194d7,Plantation Life,What important message does the story teach through Seth'...,91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302934_sibling_2,article_101114,47a205586a1c,Plantation Life,Which message does the author convey through the detail t...,91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302934_sibling_3,article_101114,6887ff648f44,Plantation Life,How does the author use the information about Seth's brot...,82%,✅,9/11,"difficulty_assessment, standard_alignment",20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302934_sibling_4,article_101114,d4e95018460a,Plantation Life,What lesson can readers learn from the fact that Seth's m...,91%,✅,10/11,difficulty_assessment,20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302935,article_101114,821839ca0f31,Plantation Life,Why didn’t Seth’s friends look in the wagon when they wer...,91%,✅,10/11,grammatical_parallel,20260112_190042,✅,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302935_sibling_1,article_101114,4c6ac9c93a2b,Plantation Life,"According to paragraph 2, what specific detail explains w...",64%,❌,7/11,"grammatical_parallel, homogeneity, length_check, specificity_balance",20260112_190042,✅,✅,❌,❌,❌,✅,✅,✅,❌,✅,✅
quiz_302935_sibling_2,article_101114,2b6336a9c4ca,Plantation Life,What does the text reveal about the location of Seth's ho...,91%,✅,10/11,difficulty_assessment,20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302935_sibling_3,article_101114,7af67a7b168b,Plantation Life,Which detail from the text best supports why Seth's frien...,91%,✅,10/11,grammatical_parallel,20260112_190042,✅,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302935_sibling_4,article_101114,42b78120bf8f,Plantation Life,"Based on paragraph 3, why does George's visit to see thei...",91%,✅,10/11,difficulty_assessment,20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302936,article_101114,200170a2227b,Plantation Life,How does the author present most of the events in Seth's...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302936_sibling_1,article_101114,ea87c0595382,Plantation Life,How does the structure of paragraph 4 help readers unders...,91%,✅,10/11,difficulty_assessment,20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302936_sibling_2,article_101114,60f32d24efab,Plantation Life,What does the author show by including the detail that Se...,45%,❌,5/11,"clarity_precision, difficulty_assessment, length_check, passage_reference, single_correct_answer, standard_alignment",20260112_190042,❌,❌,✅,✅,❌,❌,✅,❌,✅,❌,✅
quiz_302936_sibling_3,article_101114,fd4022a2f2a0,Plantation Life,How does the author connect the information about rice gr...,82%,✅,9/11,"difficulty_assessment, standard_alignment",20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302936_sibling_4,article_101114,171d331a4240,Plantation Life,Which structural choice does the author use to help reade...,91%,✅,10/11,difficulty_assessment,20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302941,article_101115,e90c6f11786d,Early Days in Georgia,Sarah's family traveled to Georgia to help build,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302941_sibling_1,article_101115,3d61ecc67298,Early Days in Georgia,"According to the text, how long did Sarah's family live i...",55%,❌,6/11,"clarity_precision, difficulty_assessment, length_check, plausibility, single_correct_answer",20260112_190042,❌,❌,✅,✅,❌,✅,❌,❌,✅,✅,✅
quiz_302941_sibling_2,article_101115,3e60f1739010,Early Days in Georgia,What does the text show about the relationship between Sa...,91%,✅,10/11,plausibility,20260112_190042,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302941_sibling_3,article_101115,020ad388efc3,Early Days in Georgia,"Based on the passage, which detail shows that building Sa...",73%,❌,8/11,"homogeneity, length_check, plausibility",20260112_190042,✅,✅,✅,❌,❌,✅,❌,✅,✅,✅,✅
quiz_302941_sibling_4,article_101115,1f58270a2f77,Early Days in Georgia,How did Sarah's mother feel about Savannah when the famil...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302942,article_101115,b19c58f0afa6,Early Days in Georgia,Why did Mr. Oglethorpe want to bring some debtors to Geor...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302942_sibling_1,article_101115,e7a38666bcbf,Early Days in Georgia,What does Sarah's description of Chief Tomochichi traveli...,73%,❌,8/11,"difficulty_assessment, length_check, plausibility",20260112_190042,✅,❌,✅,✅,❌,✅,❌,✅,✅,✅,✅
quiz_302942_sibling_2,article_101115,a87f8a11153d,Early Days in Georgia,"Based on the text, what motivated Mr. Oglethorpe to sell...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302942_sibling_3,article_101115,904a80095859,Early Days in Georgia,"According to the passage, how did Mr. Oglethorpe's action...",73%,❌,8/11,"length_check, plausibility, standard_alignment",20260112_190042,✅,✅,✅,✅,❌,✅,❌,✅,✅,❌,✅
quiz_302942_sibling_4,article_101115,05af18ce9fd1,Early Days in Georgia,Why did Mr. Oglethorpe return to England at the end of th...,55%,❌,6/11,"clarity_precision, difficulty_assessment, passage_reference, single_correct_answer, standard_alignment",20260112_190042,❌,❌,✅,✅,✅,❌,✅,❌,✅,❌,✅
quiz_302943,article_101115,aa35fa2eae04,Early Days in Georgia,Look at the text. Which word best describes the picture S...,91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302943_sibling_1,article_101115,01598e332fe6,Early Days in Georgia,How does the author use Sarah's description of the waves...,91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302943_sibling_2,article_101115,85f791aee68c,Early Days in Georgia,What feeling does the author create when Sarah describes...,82%,✅,9/11,"length_check, standard_alignment",20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,❌,✅
quiz_302943_sibling_3,article_101115,3d983e478115,Early Days in Georgia,"According to the text, how does the author show that Sava...",73%,❌,8/11,"length_check, plausibility, standard_alignment",20260112_190042,✅,✅,✅,✅,❌,✅,❌,✅,✅,❌,✅
quiz_302943_sibling_4,article_101115,f30b948fb754,Early Days in Georgia,What picture does the author create about Chief Tomochich...,73%,❌,8/11,"difficulty_assessment, plausibility, standard_alignment",20260112_190042,✅,❌,✅,✅,✅,✅,❌,✅,✅,❌,✅
quiz_302944,article_101115,f46e217e0e39,Early Days in Georgia,Why did Mr. Oglethorpe choose mostly skilled people to co...,82%,✅,9/11,"difficulty_assessment, plausibility",20260112_190042,✅,❌,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302944_sibling_1,article_101115,295e15e751e9,Early Days in Georgia,What lesson can be learned from how the colonists built S...,82%,✅,9/11,"homogeneity, plausibility",20260112_190042,✅,✅,✅,❌,✅,✅,❌,✅,✅,✅,✅
quiz_302944_sibling_2,article_101115,1d4b0e2d1972,Early Days in Georgia,What does the text suggest about why the Virginia settler...,82%,✅,9/11,"difficulty_assessment, standard_alignment",20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302944_sibling_3,article_101115,2dbd86468ec3,Early Days in Georgia,"Based on the passage, what message does the author convey...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302944_sibling_4,article_101115,8ccb0ac34bee,Early Days in Georgia,What central idea does the author develop through Sarah's...,82%,✅,9/11,"difficulty_assessment, length_check",20260112_190042,✅,❌,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302949,article_101116,96857c56e6b0,"The Pilgrims, Part I: Arrival",This passage is best described as,91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302949_sibling_1,article_101116,1d71c3b0659b,"The Pilgrims, Part I: Arrival",Which type of text structure does the author use when des...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302949_sibling_2,article_101116,b34e0be00aab,"The Pilgrims, Part I: Arrival",How does the description of the children playing in the f...,91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302949_sibling_3,article_101116,ca5a0393bee9,"The Pilgrims, Part I: Arrival","Based on the opening paragraph, what role does the detail...",73%,❌,8/11,"homogeneity, length_check, plausibility",20260112_190042,✅,✅,✅,❌,❌,✅,❌,✅,✅,✅,✅
quiz_302949_sibling_4,article_101116,a6efb467332a,"The Pilgrims, Part I: Arrival",Which detail from the passage shows how later parts of th...,73%,❌,8/11,"homogeneity, plausibility, standard_alignment",20260112_190042,✅,✅,✅,❌,✅,✅,❌,✅,✅,❌,✅
quiz_302950,article_101116,eaddfdd676cd,"The Pilgrims, Part I: Arrival","According to the passage, what was the main reason the ch...",82%,✅,9/11,"homogeneity, plausibility",20260112_190042,✅,✅,✅,❌,✅,✅,❌,✅,✅,✅,✅
quiz_302950_sibling_1,article_101116,98a2739a4bf1,"The Pilgrims, Part I: Arrival",What main challenge did the Pilgrims face according to th...,64%,❌,7/11,"clarity_precision, difficulty_assessment, single_correct_answer, standard_alignment",20260112_190042,❌,❌,✅,✅,✅,✅,✅,❌,✅,❌,✅
quiz_302950_sibling_2,article_101116,f42f164a4363,"The Pilgrims, Part I: Arrival","Based on the information in the passage, why did the fami...",82%,✅,9/11,"homogeneity, plausibility",20260112_190042,✅,✅,✅,❌,✅,✅,❌,✅,✅,✅,✅
quiz_302950_sibling_3,article_101116,67e7a7d5fcbb,"The Pilgrims, Part I: Arrival","According to the passage, what happened during the first...",82%,✅,9/11,"homogeneity, plausibility",20260112_190042,✅,✅,✅,❌,✅,✅,❌,✅,✅,✅,✅
quiz_302950_sibling_4,article_101116,6d6fdf6be128,"The Pilgrims, Part I: Arrival",How did the death of the girls' mother affect their broth...,73%,❌,8/11,"difficulty_assessment, homogeneity, plausibility",20260112_190042,✅,❌,✅,❌,✅,✅,❌,✅,✅,✅,✅
quiz_302951,article_101116,957ec6d05712,"The Pilgrims, Part I: Arrival",Why does the author include the information about the chi...,82%,✅,9/11,"plausibility, standard_alignment",20260112_190042,✅,✅,✅,✅,✅,✅,❌,✅,✅,❌,✅
quiz_302951_sibling_1,article_101116,30d2fca5aebf,"The Pilgrims, Part I: Arrival",Why does the author begin the passage by mentioning that...,73%,❌,8/11,"length_check, plausibility, standard_alignment",20260112_190042,✅,✅,✅,✅,❌,✅,❌,✅,✅,❌,✅
quiz_302951_sibling_2,article_101116,07cd5971a210,"The Pilgrims, Part I: Arrival","Based on the passage, what reason does the author give fo...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302951_sibling_3,article_101116,e6e0124b2c3f,"The Pilgrims, Part I: Arrival","According to the text, what information does the author p...",82%,✅,9/11,"difficulty_assessment, homogeneity",20260112_190042,✅,❌,✅,❌,✅,✅,✅,✅,✅,✅,✅
quiz_302951_sibling_4,article_101116,2843efc8b198,"The Pilgrims, Part I: Arrival",Which detail from the passage best supports the idea that...,45%,❌,5/11,"grammatical_parallel, homogeneity, length_check, plausibility, single_correct_answer, standard_alignment",20260112_190042,✅,✅,❌,❌,❌,✅,❌,❌,✅,❌,✅
quiz_302952,article_101116,279e23374bb7,"The Pilgrims, Part I: Arrival",This story was most likely written to,91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302952_sibling_1,article_101116,f99c29dcec34,"The Pilgrims, Part I: Arrival",What is the most likely reason the author describes the c...,91%,✅,10/11,difficulty_assessment,20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302952_sibling_2,article_101116,575f0928ae9f,"The Pilgrims, Part I: Arrival",How does the author help readers understand the narrator'...,91%,✅,10/11,plausibility,20260112_190042,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302952_sibling_3,article_101116,c2252262e730,"The Pilgrims, Part I: Arrival","Based on the passage, what perspective does the author wa...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302952_sibling_4,article_101116,85f90202a171,"The Pilgrims, Part I: Arrival",What point of view does the author express about why the...,64%,❌,7/11,"clarity_precision, difficulty_assessment, plausibility, standard_alignment",20260112_190042,❌,❌,✅,✅,✅,✅,❌,✅,✅,❌,✅
quiz_302957,article_101117,6cc292dc499c,"The Pilgrims, Part II: Thanksgiving Celebration",Why did Wrestling Brewster change his mind about the Nati...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302957_sibling_1,article_101117,1826014cd1d9,"The Pilgrims, Part II: Thanksgiving Celebration",What did the Pilgrims do at night when they first arrived...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302957_sibling_2,article_101117,56a9e8711f02,"The Pilgrims, Part II: Thanksgiving Celebration","Based on the story, what helped the Pilgrims feel happier...",82%,✅,9/11,"length_check, plausibility",20260112_190042,✅,✅,✅,✅,❌,✅,❌,✅,✅,✅,✅
quiz_302957_sibling_3,article_101117,7b095a73b0fe,"The Pilgrims, Part II: Thanksgiving Celebration",How did Mary and Remember feel when Mistress Fear appeare...,45%,❌,5/11,"clarity_precision, difficulty_assessment, passage_reference, plausibility, single_correct_answer, standard_alignment",20260112_190042,❌,❌,✅,✅,✅,❌,❌,❌,✅,❌,✅
quiz_302957_sibling_4,article_101117,c33c1eddcd2f,"The Pilgrims, Part II: Thanksgiving Celebration","According to the passage, what made the colonists decide...",91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302958,article_101117,24290ea264a0,"The Pilgrims, Part II: Thanksgiving Celebration",Which sentence best states the central message of the story?,91%,✅,10/11,specificity_balance,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_302958_sibling_1,article_101117,9e9f7084f304,"The Pilgrims, Part II: Thanksgiving Celebration",What lesson does the story teach about facing difficulties?,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302958_sibling_2,article_101117,ef02bae503a8,"The Pilgrims, Part II: Thanksgiving Celebration",Which detail best shows that the Pilgrims learned importa...,64%,❌,7/11,"homogeneity, length_check, plausibility, standard_alignment",20260112_190042,✅,✅,✅,❌,❌,✅,❌,✅,✅,❌,✅
quiz_302958_sibling_3,article_101117,1102d63b2201,"The Pilgrims, Part II: Thanksgiving Celebration",How does the author show that the first thanksgiving was...,73%,❌,8/11,"clarity_precision, single_correct_answer, standard_alignment",20260112_190042,❌,✅,✅,✅,✅,✅,✅,❌,✅,❌,✅
quiz_302958_sibling_4,article_101117,4dfeaf25032d,"The Pilgrims, Part II: Thanksgiving Celebration","Based on the entire story, what message does the author w...",64%,❌,7/11,"grammatical_parallel, homogeneity, plausibility, specificity_balance",20260112_190042,✅,✅,❌,❌,✅,✅,❌,✅,❌,✅,✅
quiz_302959,article_101117,7acf61f5aaf9,"The Pilgrims, Part II: Thanksgiving Celebration",Squanto and Samoset taught the Pilgrims how to plant crop...,82%,✅,9/11,"clarity_precision, plausibility",20260112_190042,❌,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302959_sibling_1,article_101117,f49fbb763a4c,"The Pilgrims, Part II: Thanksgiving Celebration",What does the text say about how the Pilgrims got food du...,82%,✅,9/11,"length_check, plausibility",20260112_190042,✅,✅,✅,✅,❌,✅,❌,✅,✅,✅,✅
quiz_302959_sibling_2,article_101117,3e8809500cb9,"The Pilgrims, Part II: Thanksgiving Celebration","According to the text, what did Squanto and Samoset teach...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302959_sibling_3,article_101117,8f189ebeaea8,"The Pilgrims, Part II: Thanksgiving Celebration","Based on paragraph 3, why was Squanto able to help the Pi...",73%,❌,8/11,"homogeneity, length_check, plausibility",20260112_190042,✅,✅,✅,❌,❌,✅,❌,✅,✅,✅,✅
quiz_302959_sibling_4,article_101117,5f8695cc0d99,"The Pilgrims, Part II: Thanksgiving Celebration",What information in the passage shows that time passed be...,36%,❌,4/11,"grammatical_parallel, homogeneity, length_check, passage_reference, plausibility, single_correct_answer, standard_alignment",20260112_190042,✅,✅,❌,❌,❌,❌,❌,❌,✅,❌,✅
quiz_302960,article_101117,9e0d23ddc90a,"The Pilgrims, Part II: Thanksgiving Celebration",How does the author present most of the events in the story?,82%,✅,9/11,"difficulty_assessment, too_close",20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302960_sibling_1,article_101117,0fb68a440179,"The Pilgrims, Part II: Thanksgiving Celebration",How does the beginning of the story connect to the ending?,45%,❌,5/11,"clarity_precision, difficulty_assessment, length_check, plausibility, single_correct_answer, standard_alignment",20260112_190042,❌,❌,✅,✅,❌,✅,❌,❌,✅,❌,✅
quiz_302960_sibling_2,article_101117,3eb5f1146b66,"The Pilgrims, Part II: Thanksgiving Celebration",What does the organization of paragraphs 2 through 5 show...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302960_sibling_3,article_101117,7c5d13b9aae7,"The Pilgrims, Part II: Thanksgiving Celebration",How does paragraph 6 build on the information presented e...,45%,❌,5/11,"clarity_precision, homogeneity, length_check, passage_reference, plausibility, single_correct_answer",20260112_190042,❌,✅,✅,❌,❌,❌,❌,❌,✅,✅,✅
