question_id,article_id,content_hash,passage_title,question_preview,score,status,passed_total,failed_checks,run_id,clarity_precision,difficulty_assessment,grammatical_parallel,homogeneity,length_check,passage_reference,plausibility,single_correct_answer,specificity_balance,standard_alignment,too_close
quiz_302597_sibling_3,article_101073,a19be5420e5c,The Death of Balder,"Based on Frigga's words, what did she want to prevent fro...",82%,✅,9/11,"difficulty_assessment, plausibility",20260112_172559,✅,❌,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302597_sibling_4,article_101073,ab4f6d48b04c,The Death of Balder,"According to paragraph 2, why couldn't Hod participate in...",82%,✅,9/11,"difficulty_assessment, plausibility",20260112_172559,✅,❌,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302598,article_101073,a5174ad95eab,The Death of Balder,Which text structure best describes how the author primar...,82%,✅,9/11,"difficulty_assessment, plausibility",20260112_172559,✅,❌,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302598_sibling_1,article_101073,930a39290531,The Death of Balder,Which detail from the text shows how the story is organiz...,73%,❌,8/11,"difficulty_assessment, grammatical_parallel, homogeneity",20260112_172559,✅,❌,❌,❌,✅,✅,✅,✅,✅,✅,✅
quiz_302598_sibling_2,article_101073,7d5986a7d49e,The Death of Balder,How does the section about Hermod's journey connect to th...,82%,✅,9/11,"difficulty_assessment, plausibility",20260112_172559,✅,❌,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302598_sibling_3,article_101073,9a13cf93c8ab,The Death of Balder,How does the part about Loki refusing to mourn build on w...,91%,✅,10/11,difficulty_assessment,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302598_sibling_4,article_101073,8aca3c37d96b,The Death of Balder,How does the author use the story's sections to show why...,64%,❌,7/11,"difficulty_assessment, grammatical_parallel, length_check, plausibility",20260112_172559,✅,❌,❌,✅,❌,✅,❌,✅,✅,✅,✅
quiz_302603,article_101074,c499e9100209,Loki disguised himself as a salmon. He swam in...,"From the passage, choose the words that belong in the sen...",91%,✅,10/11,plausibility,20260112_172559,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302603_sibling_1,article_101074,2745541ed382,Loki disguised himself as a salmon. He swam in...,Why did the gods place a serpent above Loki in the cavern?,82%,✅,9/11,"difficulty_assessment, length_check",20260112_172559,✅,❌,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302603_sibling_2,article_101074,fe5e6cdc14fd,Loki disguised himself as a salmon. He swam in...,"Based on the first paragraph, what did Thor do that the o...",82%,✅,9/11,"length_check, plausibility",20260112_172559,✅,✅,✅,✅,❌,✅,❌,✅,✅,✅,✅
quiz_302603_sibling_3,article_101074,fe44c7dc361c,Loki disguised himself as a salmon. He swam in...,"According to the passage, what happened when Siguna had t...",82%,✅,9/11,"length_check, plausibility",20260112_172559,✅,✅,✅,✅,❌,✅,❌,✅,✅,✅,✅
quiz_302603_sibling_4,article_101074,d39dc8de65d8,Loki disguised himself as a salmon. He swam in...,How does the passage show that catching Loki was difficul...,82%,✅,9/11,"length_check, plausibility",20260112_172559,✅,✅,✅,✅,❌,✅,❌,✅,✅,✅,✅
quiz_302604,article_101074,6d4ab25e75d5,Loki disguised himself as a salmon. He swam in...,"What does Siguna do to show she cares about Loki, and wha...",91%,✅,10/11,too_close,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302604_sibling_1,article_101074,7bb5791740b2,Loki disguised himself as a salmon. He swam in...,What does Thor's action of holding Loki tight reveal abou...,82%,✅,9/11,"difficulty_assessment, length_check",20260112_172559,✅,❌,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302604_sibling_2,article_101074,6d5b25595078,Loki disguised himself as a salmon. He swam in...,Why does Siguna's decision to live in the cavern show som...,91%,✅,10/11,difficulty_assessment,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302604_sibling_3,article_101074,376520c2a731,Loki disguised himself as a salmon. He swam in...,"Based on Siguna's actions throughout the passage, what ty...",91%,✅,10/11,difficulty_assessment,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302604_sibling_4,article_101074,1612611d3f37,Loki disguised himself as a salmon. He swam in...,How do Siguna's words to Loki connect to her actions of c...,91%,✅,10/11,difficulty_assessment,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302605,article_101074,f652004aadca,Loki disguised himself as a salmon. He swam in...,Place the events that complete the outline showing Loki's...,55%,❌,6/11,"clarity_precision, difficulty_assessment, grammatical_parallel, plausibility, standard_alignment",20260112_172559,❌,❌,❌,✅,✅,✅,❌,✅,✅,❌,✅
quiz_302605_sibling_1,article_101074,325fc70a66c9,Loki disguised himself as a salmon. He swam in...,Place the events in the correct sequence showing how Loki...,64%,❌,7/11,"difficulty_assessment, length_check, plausibility, standard_alignment",20260112_172559,✅,❌,✅,✅,❌,✅,❌,✅,✅,❌,✅
quiz_302605_sibling_2,article_101074,35c9f20feb2c,Loki disguised himself as a salmon. He swam in...,Which detail from the passage best supports the idea that...,73%,❌,8/11,"grammatical_parallel, length_check, standard_alignment",20260112_172559,✅,✅,❌,✅,❌,✅,✅,✅,✅,❌,✅
quiz_302605_sibling_3,article_101074,04d69cd019b1,Loki disguised himself as a salmon. He swam in...,"Looking at the entire passage, what pattern do you notice...",64%,❌,7/11,"difficulty_assessment, grammatical_parallel, length_check, standard_alignment",20260112_172559,✅,❌,❌,✅,❌,✅,✅,✅,✅,❌,✅
quiz_302605_sibling_4,article_101074,9788c160066f,Loki disguised himself as a salmon. He swam in...,The passage describes the serpent as having 'a mouth drip...,64%,❌,7/11,"clarity_precision, homogeneity, passage_reference, plausibility",20260112_172559,❌,✅,✅,❌,✅,❌,❌,✅,✅,✅,✅
quiz_302606,article_101074,b33c5550ddca,Loki disguised himself as a salmon. He swam in...,"According to Norse myth, what did Sigyn (Loki's wife) do...",91%,✅,10/11,clarity_precision,20260112_172559,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302606_sibling_1,article_101074,472b439e72c6,Loki disguised himself as a salmon. He swam in...,What lesson might readers learn from how the story presen...,64%,❌,7/11,"clarity_precision, difficulty_assessment, plausibility, standard_alignment",20260112_172559,❌,❌,✅,✅,✅,✅,❌,✅,✅,❌,✅
quiz_302606_sibling_2,article_101074,5668f60fabe2,Loki disguised himself as a salmon. He swam in...,How does the passage use Siguna's words about the prophec...,82%,✅,9/11,"difficulty_assessment, plausibility",20260112_172559,✅,❌,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302606_sibling_3,article_101074,6d8f1d65ff92,Loki disguised himself as a salmon. He swam in...,"Based on details throughout the passage, what does the my...",82%,✅,9/11,"difficulty_assessment, standard_alignment",20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302606_sibling_4,article_101074,883fdf2f45ca,Loki disguised himself as a salmon. He swam in...,"According to the passage, what key detail shows that the...",55%,❌,6/11,"difficulty_assessment, grammatical_parallel, homogeneity, length_check, standard_alignment",20260112_172559,✅,❌,❌,❌,❌,✅,✅,✅,✅,❌,✅
quiz_302611,article_101075,65ed74bd3140,"The Sun, Earth, and Our Solar System",Which statement describes Earth's rotation (its daily spi...,82%,✅,9/11,"homogeneity, standard_alignment",20260112_172559,✅,✅,✅,❌,✅,✅,✅,✅,✅,❌,✅
quiz_302611_sibling_1,article_101075,6786c1c0de6c,"The Sun, Earth, and Our Solar System","Based on the diagram or text description, which detail sh...",55%,❌,6/11,"clarity_precision, grammatical_parallel, length_check, passage_reference, standard_alignment",20260112_172559,❌,✅,❌,✅,❌,❌,✅,✅,✅,❌,✅
quiz_302611_sibling_2,article_101075,dacf1bd0f4cf,"The Sun, Earth, and Our Solar System","According to the information in Section 3, what happens t...",91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302611_sibling_3,article_101075,1a43b709263c,"The Sun, Earth, and Our Solar System",Which information from the text helps explain why we say...,82%,✅,9/11,"grammatical_parallel, standard_alignment",20260112_172559,✅,✅,❌,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302611_sibling_4,article_101075,5aedc230f45c,"The Sun, Earth, and Our Solar System",How does the text use the concept of an axis to help read...,82%,✅,9/11,"plausibility, standard_alignment",20260112_172559,✅,✅,✅,✅,✅,✅,❌,✅,✅,❌,✅
quiz_302612,article_101075,5894e54936e3,"The Sun, Earth, and Our Solar System","According to Section 2, what really happens with Earth an...",64%,❌,7/11,"homogeneity, length_check, plausibility, standard_alignment",20260112_172559,✅,✅,✅,❌,❌,✅,❌,✅,✅,❌,✅
quiz_302612_sibling_1,article_101075,551a63394c15,"The Sun, Earth, and Our Solar System",What main idea does Section 1 communicate about the sun's...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302612_sibling_2,article_101075,1737c4a6b9c1,"The Sun, Earth, and Our Solar System","According to Section 4, what key detail explains why diff...",91%,✅,10/11,difficulty_assessment,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302612_sibling_3,article_101075,e334ebc991cc,"The Sun, Earth, and Our Solar System","Based on Sections 3 and 4 together, what can you conclude...",91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302612_sibling_4,article_101075,71932ca445c6,"The Sun, Earth, and Our Solar System","The text states that when it is summer for some people, i...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302613,article_101075,a7b2ec52b98b,"The Sun, Earth, and Our Solar System",Why does Earth have day and night?,82%,✅,9/11,"length_check, standard_alignment",20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,❌,✅
quiz_302613_sibling_1,article_101075,8d4715e33c9b,"The Sun, Earth, and Our Solar System",Why does the text explain that Earth's axis is 'like an i...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302613_sibling_2,article_101075,1a93f1e2b141,"The Sun, Earth, and Our Solar System","According to Section 2, what evidence does the text provi...",91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302613_sibling_3,article_101075,8087b7b3e015,"The Sun, Earth, and Our Solar System","Based on information throughout the text, what relationsh...",82%,✅,9/11,"difficulty_assessment, too_close",20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_302613_sibling_4,article_101075,a1019947110b,"The Sun, Earth, and Our Solar System",What conclusion can you draw from Section 2's explanation...,91%,✅,10/11,plausibility,20260112_172559,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302614,article_101075,407e951d451d,"The Sun, Earth, and Our Solar System",How has people's understanding of Earth and the sun chang...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302614_sibling_1,article_101075,81b6c27ed3af,"The Sun, Earth, and Our Solar System",What is the cause-and-effect relationship the text descri...,82%,✅,9/11,"plausibility, standard_alignment",20260112_172559,✅,✅,✅,✅,✅,✅,❌,✅,✅,❌,✅
quiz_302614_sibling_2,article_101075,4fe06176af34,"The Sun, Earth, and Our Solar System",How does the text structure Section 3 to help readers und...,91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302614_sibling_3,article_101075,11c4efdcad1a,"The Sun, Earth, and Our Solar System","According to Section 4, which detail from earlier in the...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302614_sibling_4,article_101075,34d1f8c5f36e,"The Sun, Earth, and Our Solar System","Based on the text's explanation in Section 2, why did peo...",73%,❌,8/11,"homogeneity, length_check, plausibility",20260112_172559,✅,✅,✅,❌,❌,✅,❌,✅,✅,✅,✅
quiz_302619,article_101076,5a5d4321448d,The Moon,The author of this passage would most likely agree that,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302619_sibling_1,article_101076,66afc9693664,The Moon,Based on the author's description of how the moon reflect...,64%,❌,7/11,"grammatical_parallel, homogeneity, plausibility, standard_alignment",20260112_172559,✅,✅,❌,❌,✅,✅,❌,✅,✅,❌,✅
quiz_302619_sibling_2,article_101076,fb26f6cc94fc,The Moon,The author would most likely think that observing the moo...,91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302619_sibling_3,article_101076,543054d7249b,The Moon,Which statement would the author of this passage most lik...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302619_sibling_4,article_101076,6d4aca8b98ee,The Moon,"From the way the author explains moon phases, you can tel...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302620,article_101076,af36506fff75,The Moon,What does the last paragraph suggest about eclipses?,91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302620_sibling_1,article_101076,52677a688338,The Moon,How does the final paragraph connect to the information a...,91%,✅,10/11,plausibility,20260112_172559,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302620_sibling_2,article_101076,aa30e2e9281f,The Moon,Why does the author discuss both solar and lunar eclipses...,91%,✅,10/11,plausibility,20260112_172559,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302620_sibling_3,article_101076,a00907910916,The Moon,What connection does the author make between the rarity o...,36%,❌,4/11,"clarity_precision, difficulty_assessment, grammatical_parallel, homogeneity, plausibility, single_correct_answer, standard_alignment",20260112_172559,❌,❌,❌,❌,✅,✅,❌,❌,✅,❌,✅
quiz_302620_sibling_4,article_101076,4ed899d657ec,The Moon,How do the first two sentences of the last paragraph rela...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302621,article_101076,8e47c6d3e387,The Moon,"According to the passage, a lunar eclipse happens when th...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302621_sibling_1,article_101076,cc7b3d14a4f2,The Moon,"According to the passage, what happens to sunlight when i...",82%,✅,9/11,"homogeneity, plausibility",20260112_172559,✅,✅,✅,❌,✅,✅,❌,✅,✅,✅,✅
quiz_302621_sibling_2,article_101076,e35ddce15dce,The Moon,"Based on the passage, which statement about the moon's or...",91%,✅,10/11,plausibility,20260112_172559,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302621_sibling_3,article_101076,2f820dcbb3d1,The Moon,What does the passage explain about why we see different...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302621_sibling_4,article_101076,775bf1647aa6,The Moon,"According to paragraph 3, what pattern does the moon foll...",91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302622,article_101076,07c9527fb4b6,The Moon,The author most likely wrote this passage to,82%,✅,9/11,"length_check, specificity_balance",20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,❌,✅,✅
quiz_302622_sibling_1,article_101076,8fd690ef2954,The Moon,What does the author reveal about the main purpose of thi...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302622_sibling_2,article_101076,77ae556798f0,The Moon,Which key detail from the passage best supports the main...,82%,✅,9/11,"length_check, plausibility",20260112_172559,✅,✅,✅,✅,❌,✅,❌,✅,✅,✅,✅
quiz_302622_sibling_3,article_101076,677d041d16b9,The Moon,The passage is primarily organized to help readers unders...,82%,✅,9/11,"homogeneity, plausibility",20260112_172559,✅,✅,✅,❌,✅,✅,❌,✅,✅,✅,✅
quiz_302622_sibling_4,article_101076,1e696244e6a5,The Moon,How do the explanations of solar and lunar eclipses work...,73%,❌,8/11,"difficulty_assessment, homogeneity, plausibility",20260112_172559,✅,❌,✅,❌,✅,✅,❌,✅,✅,✅,✅
quiz_302627,article_101077,543b860ac69c,"The Planets Closest to the Sun: Mercury, Venus,...",Which statement about Mercury is correct according to the...,91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302627_sibling_1,article_101077,eae79f6bf0db,"The Planets Closest to the Sun: Mercury, Venus,...","According to the passage, what did ancient civilizations...",73%,❌,8/11,"grammatical_parallel, length_check, standard_alignment",20260112_172559,✅,✅,❌,✅,❌,✅,✅,✅,✅,❌,✅
quiz_302627_sibling_2,article_101077,9df2a513ca80,"The Planets Closest to the Sun: Mercury, Venus,...","Based on information in the passage, what happens to Venu...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302627_sibling_3,article_101077,11fab2f2ccdc,"The Planets Closest to the Sun: Mercury, Venus,...",Which detail from the passage shows that Mars might suppo...,82%,✅,9/11,"length_check, standard_alignment",20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,❌,✅
quiz_302627_sibling_4,article_101077,05920e5ef4b0,"The Planets Closest to the Sun: Mercury, Venus,...",How many days does Venus take to complete one orbit aroun...,73%,❌,8/11,"grammatical_parallel, homogeneity, standard_alignment",20260112_172559,✅,✅,❌,❌,✅,✅,✅,✅,✅,❌,✅
quiz_302628,article_101077,080f115cd556,"The Planets Closest to the Sun: Mercury, Venus,...",What is the author's purpose in Section 2 of the passage?,91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302628_sibling_1,article_101077,3ae429c728cb,"The Planets Closest to the Sun: Mercury, Venus,...",What is the main reason the author includes information a...,82%,✅,9/11,"homogeneity, plausibility",20260112_172559,✅,✅,✅,❌,✅,✅,❌,✅,✅,✅,✅
quiz_302628_sibling_2,article_101077,f2a0b4d86406,"The Planets Closest to the Sun: Mercury, Venus,...",Why does the author discuss what ancient civilizations ob...,91%,✅,10/11,standard_alignment,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302628_sibling_3,article_101077,c19693b63d1f,"The Planets Closest to the Sun: Mercury, Venus,...","Based on the passage, what conclusion can be drawn about...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302628_sibling_4,article_101077,4e411fb8072b,"The Planets Closest to the Sun: Mercury, Venus,...",The author states that scientists changed their ideas abo...,82%,✅,9/11,"difficulty_assessment, standard_alignment",20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302629,article_101077,6777ca28de80,"The Planets Closest to the Sun: Mercury, Venus,...",Why does Mercury complete its orbit around the sun faster...,91%,✅,10/11,homogeneity,20260112_172559,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅,✅
quiz_302629_sibling_1,article_101077,ca210e78e42d,"The Planets Closest to the Sun: Mercury, Venus,...","According to paragraph 2, why do planets farther from the...",64%,❌,7/11,"homogeneity, length_check, plausibility, specificity_balance",20260112_172559,✅,✅,✅,❌,❌,✅,❌,✅,❌,✅,✅
quiz_302629_sibling_2,article_101077,6c690a481217,"The Planets Closest to the Sun: Mercury, Venus,...","Based on the passage, what characteristic do Mercury, Ven...",91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302629_sibling_3,article_101077,045b5af2c404,"The Planets Closest to the Sun: Mercury, Venus,...",Which detail best supports that scientists originally had...,91%,✅,10/11,difficulty_assessment,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302629_sibling_4,article_101077,787eaa664594,"The Planets Closest to the Sun: Mercury, Venus,...",How does the passage show that water on Mars is significa...,73%,❌,8/11,"difficulty_assessment, standard_alignment, too_close",20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,❌,❌
quiz_302630,article_101077,ecb70fb8f6f0,"The Planets Closest to the Sun: Mercury, Venus,...","Part A: Based on the information in the passage, how has...",91%,✅,10/11,plausibility,20260112_172559,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302630_sibling_1,article_101077,0bcb98e0e84c,"The Planets Closest to the Sun: Mercury, Venus,...",What can readers conclude about Neptune based on the info...,91%,✅,10/11,plausibility,20260112_172559,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302630_sibling_2,article_101077,30263dc23762,"The Planets Closest to the Sun: Mercury, Venus,...","According to the passage, how did tools for observing pla...",91%,✅,10/11,plausibility,20260112_172559,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302630_sibling_3,article_101077,ab8f80e58f29,"The Planets Closest to the Sun: Mercury, Venus,...",The passage states that scientists thought Venus 'might b...,91%,✅,10/11,difficulty_assessment,20260112_172559,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302630_sibling_4,article_101077,129639f86864,"The Planets Closest to the Sun: Mercury, Venus,...","Based on multiple sections of the passage, what progressi...",73%,❌,8/11,"difficulty_assessment, length_check, plausibility",20260112_172559,✅,❌,✅,✅,❌,✅,❌,✅,✅,✅,✅
quiz_302631,article_101077,8b92f78fa15a,"The Planets Closest to the Sun: Mercury, Venus,...",Part B: Which piece of evidence from the passage best sho...,82%,✅,9/11,"grammatical_parallel, standard_alignment",20260112_172559,✅,✅,❌,✅,✅,✅,✅,✅,✅,❌,✅
quiz_302631_sibling_1,article_101077,a2c441f474e8,"The Planets Closest to the Sun: Mercury, Venus,...",Why does the author mention that finding ice on Mars 'was...,82%,✅,9/11,"homogeneity, plausibility",20260112_172559,✅,✅,✅,❌,✅,✅,❌,✅,✅,✅,✅
quiz_302631_sibling_2,article_101077,428f9864783a,"The Planets Closest to the Sun: Mercury, Venus,...",What does the passage reveal about how scientific knowled...,64%,❌,7/11,"difficulty_assessment, length_check, plausibility, standard_alignment",20260112_172559,✅,❌,✅,✅,❌,✅,❌,✅,✅,❌,✅
quiz_302631_sibling_3,article_101077,6e9307e269b1,"The Planets Closest to the Sun: Mercury, Venus,...",Which sentence from the passage most directly shows that...,64%,❌,7/11,"grammatical_parallel, homogeneity, plausibility, specificity_balance",20260112_172559,✅,✅,❌,❌,✅,✅,❌,✅,❌,✅,✅
quiz_302631_sibling_4,article_101077,25e6f6e9d89d,"The Planets Closest to the Sun: Mercury, Venus,...","Based on information in the passage, which statement best...",91%,✅,10/11,plausibility,20260112_172559,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302636,article_101078,41fe9d55286b,"The Outer Planets: Jupiter, Saturn, Uranus, and...",What is the most likely reason the author wrote this pass...,91%,✅,10/11,plausibility,20260112_172559,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅,✅
quiz_302636_sibling_1,article_101078,203c8dac9b0b,"The Outer Planets: Jupiter, Saturn, Uranus, and...","Based on the passage, what does the author think readers...",64%,❌,7/11,"difficulty_assessment, length_check, plausibility, standard_alignment",20260112_172559,✅,❌,✅,✅,❌,✅,❌,✅,✅,❌,✅
quiz_302636_sibling_2,article_101078,218ee451b95b,"The Outer Planets: Jupiter, Saturn, Uranus, and...",Why does the author compare Jupiter's size to Earth?,82%,✅,9/11,"plausibility, standard_alignment",20260112_172559,✅,✅,✅,✅,✅,✅,❌,✅,✅,❌,✅
quiz_302636_sibling_3,article_101078,d44e055f9689,"The Outer Planets: Jupiter, Saturn, Uranus, and...",What point of view does the author show by including info...,82%,✅,9/11,"difficulty_assessment, length_check",20260112_172559,✅,❌,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302636_sibling_4,article_101078,a8ffd7ef6508,"The Outer Planets: Jupiter, Saturn, Uranus, and...",How does the author feel about the outer planets based on...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302637,article_101078,e96ad8fa3e60,"The Outer Planets: Jupiter, Saturn, Uranus, and...",What is the connection between the sentences in section 2...,82%,✅,9/11,"clarity_precision, passage_reference",20260112_172559,❌,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅
quiz_302637_sibling_1,article_101078,dbb2b21c5095,"The Outer Planets: Jupiter, Saturn, Uranus, and...",How are the sentences in Section 3 about Saturn's rings o...,91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302637_sibling_2,article_101078,c4db90429aec,"The Outer Planets: Jupiter, Saturn, Uranus, and...",What connection does the author make between distance fro...,73%,❌,8/11,"homogeneity, length_check, plausibility",20260112_172559,✅,✅,✅,❌,❌,✅,❌,✅,✅,✅,✅
quiz_302637_sibling_3,article_101078,d82bdf2568f8,"The Outer Planets: Jupiter, Saturn, Uranus, and...",How does Section 1 connect ideas about seeing the outer p...,100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302637_sibling_4,article_101078,3ea85d26e00a,"The Outer Planets: Jupiter, Saturn, Uranus, and...",What is the logical relationship between the two sentence...,82%,✅,9/11,"homogeneity, plausibility",20260112_172559,✅,✅,✅,❌,✅,✅,❌,✅,✅,✅,✅
quiz_302638,article_101078,3c249dbfe874,"The Outer Planets: Jupiter, Saturn, Uranus, and...",Which question can be answered by reading the passage?,91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302638_sibling_1,article_101078,d75aa54e1ec8,"The Outer Planets: Jupiter, Saturn, Uranus, and...","According to the passage, which detail about the outer pl...",91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_302638_sibling_2,article_101078,c5f959b72d2e,"The Outer Planets: Jupiter, Saturn, Uranus, and...","Based on the passage, which statement about telescopes is...",100%,✅,11/11,,20260112_172559,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_302638_sibling_3,article_101078,81b3db4317f0,"The Outer Planets: Jupiter, Saturn, Uranus, and...",What information in the passage helps answer the question...,55%,❌,6/11,"grammatical_parallel, homogeneity, length_check, plausibility, specificity_balance",20260112_172559,✅,✅,❌,❌,❌,✅,❌,✅,❌,✅,✅
quiz_302638_sibling_4,article_101078,fdef923966ea,"The Outer Planets: Jupiter, Saturn, Uranus, and...",Which detail from the passage could be used to answer a q...,64%,❌,7/11,"clarity_precision, difficulty_assessment, single_correct_answer, standard_alignment",20260112_172559,❌,❌,✅,✅,✅,✅,✅,❌,✅,❌,✅
quiz_302639,article_101078,ce0b39cfd908,"The Outer Planets: Jupiter, Saturn, Uranus, and...",Which sentence best states the main idea of Section 4 (no...,64%,❌,7/11,"difficulty_assessment, homogeneity, plausibility, specificity_balance",20260112_172559,✅,❌,✅,❌,✅,✅,❌,✅,❌,✅,✅
quiz_302639_sibling_1,article_101078,1cb5fb6e8b2b,"The Outer Planets: Jupiter, Saturn, Uranus, and...",Which sentence from Section 2 provides the main idea rath...,82%,✅,9/11,"length_check, specificity_balance",20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,❌,✅,✅
quiz_302639_sibling_2,article_101078,4a59a3a495d4,"The Outer Planets: Jupiter, Saturn, Uranus, and...","How do the details about Jupiter's size, storms, and moon...",91%,✅,10/11,length_check,20260112_172559,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
